Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"INSIZA NORTHconstituency, the results are as follows:",Bunhu Sibongile,F,ZIPP,442
"INSIZA NORTHconstituency, the results are as follows:",Mabhena Sidumiso,F,MDC T,2024
"INSIZA NORTHconstituency, the results are as follows:",Moyo Vumani Esau,M,NPF,1825
"INSIZA NORTHconstituency, the results are as follows:",Mpofu Sithembiso,F,ZAPU,411
"INSIZA NORTHconstituency, the results are as follows:",Ncube Phathisani,M,PRC,165
"INSIZA NORTHconstituency, the results are as follows:",Ndlovu Earnest,M,ZAPU,473
"INSIZA NORTHconstituency, the results are as follows:",Siwela Amon,M,RPZ,182
"INSIZA NORTHconstituency, the results are as follows:",Taruvinga Farai,M,ZANU PF,15276
,,RESULTS OF POLL,,
,,,,
,In respect of,"INSIZA SOUTHconstituency, the results are as follows:",,
,,,,VOTES
Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"INSIZA SOUTHconstituency, the results are as follows:",Dube Kenneth,M,MDC - T,945
"INSIZA SOUTHconstituency, the results are as follows:",Langa Johnson,M,NPF,262
"INSIZA SOUTHconstituency, the results are as follows:",Ndlovu Angilacala,M,MDC ALLIANCE,3 245
"INSIZA SOUTHconstituency, the results are as follows:",Ncube Richard Malele,M,ZAPU,339
"INSIZA SOUTHconstituency, the results are as follows:",Ncube Zenzo,M,MRP,160
"INSIZA SOUTHconstituency, the results are as follows:",Sibanda Mandla,M,ANSA,137
"INSIZA SOUTHconstituency, the results are as follows:",Siwela Wellington,M,RPZ,160
"INSIZA SOUTHconstituency, the results are as follows:",Sithole Spare,M,ZANU PF,6 585
"INSIZA SOUTHconstituency, the results are as follows:",Tshuma Nkululeko,M,PRC,230
,,,RESULTS OF POLL,
,,,,
,In respect of,MANGWE,"constituency, the results are as follows:",
,,,,VOTES
Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"MANGWE constituency, the results are as follows:",Mangoye-Dlamini Nketha,M,ANSA,639
"MANGWE constituency, the results are as follows:",Mguni Obedingwa,M,ZANU PF,7744
"MANGWE constituency, the results are as follows:",Nyathi Thembinkosi Elexio,F,MDC T,1335
"MANGWE constituency, the results are as follows:",Sibanda Mathew,M,ZAPU,812
"MANGWE constituency, the results are as follows:",Sihlabo Vincent,M,MDC ALLIANCE,4536
,,RESULTS OF POLL,,
,,,,
,In respect of,"MATOBO NORTH constituency, the results are as follows:",,
,,,,VOTES
Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"MATOBO NORTH constituency, the results are as follows:",Dube Nicholas Abson,M,ZAPU,760
"MATOBO NORTH constituency, the results are as follows:",Dube Simangaliphi,F,ZDU,241
"MATOBO NORTH constituency, the results are as follows:",Moyo Edgar,M,ZANU PF,8797
"MATOBO NORTH constituency, the results are as follows:",Moyo Mqondisi,M,MRP,357
"MATOBO NORTH constituency, the results are as follows:",Ncube Mendy,F,UMD,229
"MATOBO NORTH constituency, the results are as follows:",Ndlovu Amon,M,MDC ALLIANCE,4403
"MATOBO NORTH constituency, the results are as follows:",Sibanda Charles,M,NPF,93
"MATOBO NORTH constituency, the results are as follows:",Sibanda Watchy,M,MDC T,635
"MATOBO NORTH constituency, the results are as follows:",Zulu Kudakwashe Yunusu,M,APA,78
,,RESULTS OF POLL,,
,,,,
,In respect of,"MATOBO SOUTH  constituency, the results are as follows:",,
,,,,VOTES
Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"MATOBO SOUTH  constituency, the results are as follows:",Bajilla Sindisiwe,F,ZDU,235
"MATOBO SOUTH  constituency, the results are as follows:",Dube Zanele,M,MDC ALLIANCE,4206
"MATOBO SOUTH  constituency, the results are as follows:",Moyo Athaliah,F,MDC T,481
"MATOBO SOUTH  constituency, the results are as follows:",Ncube Henry,M,UMD,269
"MATOBO SOUTH  constituency, the results are as follows:",Ncube Innocent,M,ZAPU,851
"MATOBO SOUTH  constituency, the results are as follows:",Ncube Soul,M,ZANU PF,6130
"MATOBO SOUTH  constituency, the results are as follows:",Ndlovu Khethani,M,MRP,106
"MATOBO SOUTH  constituency, the results are as follows:",Ndlovu Upshy,M,INDEPENDENT,221
,,RESULTS OF POLL,,
,,,,
,In respect of,"UMZINGWANEconstituency, the results are as follows:",,
,,,,VOTES
Constituency,NAME OF CANDIDATE,SEX,PARTY,
,,,,RECEIVED
"UMZINGWANEconstituency, the results are as follows:",Hadebe Ngqabutho,,,328
"UMZINGWANEconstituency, the results are as follows:",,M,ZPP:GPM,
"UMZINGWANEconstituency, the results are as follows:",Wellington,,,
"UMZINGWANEconstituency, the results are as follows:",Mayihlome Levi,M,ZANU PF,11630
"UMZINGWANEconstituency, the results are as follows:",Mnyandu Anele,F,PRC,285
"UMZINGWANEconstituency, the results are as follows:",Moyo Khumbulani,M,MDC ALLIANCE,6962
"UMZINGWANEconstituency, the results are as follows:",Mpofu Chelesani,M,NPF,154
"UMZINGWANEconstituency, the results are as follows:",Ncube Khawulani,M,MRP,123
"UMZINGWANEconstituency, the results are as follows:",Ndlovu Danisa,M,MDC T,1005
"UMZINGWANEconstituency, the results are as follows:",Nkala Echem,M,ZAPU,335
"UMZINGWANEconstituency, the results are as follows:",Sibanda Alice Charity,F,UCA,67
"UMZINGWANEconstituency, the results are as follows:",Siwela  Nathaniel,M,RPZ,93
